year,province,population,in_migration,out_migration,net_migration,migration_turnover,in_migration_rate,out_migration_rate,net_migration_rate,turnover_rate,in_out_ratio
2024,BOLU,326409,13869,13362,507,27231,42.489637234267434,40.93637123976361,1.5544732497229083,83.42600847403105,1.0379434216434666
2024,BURDUR,275826,11746,13550,-1804,25296,42.58481796494892,49.125173116384964,-6.519036743661646,91.70999108133388,0.8668634686346863
2024,BURSA,3238618,81656,66440,15216,148096,25.21322366515594,20.514923340758312,4.709363326018799,45.72814700591425,1.2290186634557496
2024,BİLECİK,228495,10023,10038,-15,20061,43.86529245716537,43.93093940786451,-0.0656447960087964,87.79623186502987,0.9985056784219964
2024,BİNGÖL,283276,10029,13794,-3765,23823,35.40363461782855,48.69455936966069,-13.203183492689153,84.09819398748924,0.7270552414093084
2024,BİTLİS,359808,13700,18195,-4495,31895,38.07586268231946,50.56863660618997,-12.41522363284082,88.64449928850942,0.7529541082715031
2024,DENİZLİ,1061371,25866,24816,1050,50682,24.370366252705228,23.381079754393138,0.9897760843703988,47.751446007098366,1.042311411992263
2024,DÜZCE,412344,15051,13450,1601,28501,36.50107677085152,32.618396290475914,3.890232745748627,69.11947306132744,1.1190334572490706
2024,DİYARBAKIR,1833684,43561,50981,-7420,94542,23.75600157933428,27.80250032175664,-4.038328197436152,51.55850190109092,0.8544555814911438
2024,EDİRNE,421247,17332,16323,1009,33655,41.144506667109795,38.749237383292936,2.398141381010951,79.89374405040273,1.0618146174110152
2024,ELAZIĞ,603941,20035,23315,-3280,43350,33.17377028550802,38.60476437267879,-5.416286178067013,71.77853465818681,0.8593180355993996
2024,ERZURUM,745005,22614,34522,-11908,57136,30.3541586969215,46.337944040644025,-15.857057442550126,76.69210273756552,0.6550605411042234
2024,ERZİNCAN,241239,12737,15638,-2901,28375,52.798262304187965,64.82368107975908,-11.953545579845853,117.62194338394704,0.8144903440337639
2024,ESKİŞEHİR,921630,35984,29165,6819,65149,39.04386792964639,31.64502023588642,7.4263208020295775,70.6888881655328,1.2338076461512086
2024,GAZİANTEP,2193363,56097,49330,6767,105427,25.57579388363896,22.490577255110075,3.0899832624004016,48.066371138749034,1.1371781877153861
2024,GÜMÜŞHANE,142617,12288,18526,-6238,30814,86.16083636593113,129.90036250937825,-42.80342537190536,216.0611988753094,0.6632840332505667
2024,GİRESUN,455922,17348,22932,-5584,40280,38.05036826474704,50.29807730269651,-12.173162362605021,88.34844556744355,0.7564974707831851
2024,HAKKARİ,282191,8478,14112,-5634,22590,30.04348118827319,50.008682062858135,-19.767866165160275,80.05216325113133,0.6007653061224489
2024,HATAY,1562185,52193,49835,2358,102028,33.410255507510314,31.900831207571446,1.5105643412004823,65.31108671508176,1.0473161432728002
2024,ISPARTA,446409,18046,19526,-1480,37572,40.42481222376789,43.740157568507804,-3.3098586824526053,84.1649697922757,0.9242036259346512
2024,IĞDIR,206857,8000,11778,-3778,19778,38.67405985777614,56.93788462561093,-18.098550391384745,95.61194448338708,0.6792324673119375
2024,KAHRAMANMARAŞ,1134105,37523,30393,7130,67916,33.08600173705256,26.799105902892588,6.306720682151892,59.885107639945154,1.2345934919224821
2024,KARABÜK,250478,10481,14090,-3609,24571,41.843994282931035,56.25244532453948,-14.305391773111491,98.09643960747051,0.743860894251242
2024,KARAMAN,262791,10319,11846,-1527,22165,39.26694597607985,45.077647255804045,-5.793868061444597,84.34459323188389,0.8710957285159547
2024,KARS,272300,9588,16560,-6972,26148,35.21116415717958,60.81527726771943,-25.280471089903042,96.026441424899,0.5789855072463768
2024,KASTAMONU,381991,15894,20854,-4960,36748,41.608310143432696,54.59290925702438,-12.90084297645336,96.20121940045708,0.7621559413062242
2024,KAYSERİ,1452458,37960,36622,1338,74582,26.135007001923636,25.213809969031807,0.9216215304014564,51.34881697095544,1.036535415870242
2024,KIRIKKALE,283053,13584,16881,-3297,30465,47.99101228391856,59.63900753569119,-11.580550155162513,107.63001981960976,0.8046916651857118
2024,KIRKLARELİ,379031,15265,14128,1137,29393,40.27375069585337,37.273996058369896,3.00426065990686,77.54774675422327,1.0804784824462061
2024,KIRŞEHİR,244546,11390,12511,-1121,23901,46.57610429121719,51.16010893655999,-4.573522122016348,97.73621322777718,0.9103988490128687
2024,KOCAELİ,2130006,80804,63593,17211,144397,37.936043372647774,29.85578444379969,8.113036647252605,67.79182781644747,1.2706429952982246
2024,KONYA,2330024,53971,56234,-2263,110205,23.163280721571965,24.13451535263156,-0.9707632116347451,47.297796074203525,0.9597574421168688
2024,KÜTAHYA,571078,18364,20502,-2138,38866,32.1567281527217,35.900524972070365,-3.736801905803928,68.05725312479206,0.8957174909764901
2024,KİLİS,156739,7503,8041,-538,15544,47.86938796342965,51.30184574356095,-3.426576989707531,99.1712337069906,0.9330928988931725
2024,MALATYA,750491,36932,31790,5142,68722,49.210450225252536,42.35893568343924,6.87506685206974,91.56938590869177,1.1617489776659327
2024,MANİSA,1475353,37649,37328,321,74977,25.518638590222135,25.301063542081117,0.21759872016702905,50.81970213230325,1.0085994427775395
2024,MARDİN,895911,26712,31788,-5076,58500,29.815461580447163,35.48120293198767,-5.649736379026522,65.29666451243483,0.840317100792752
2024,MERSİN,1954279,60574,54703,5871,115277,30.9955743269001,27.991397338865127,3.0086963161534603,58.986971665765225,1.1073250095972798
2024,MUĞLA,1081867,48895,36378,12517,85273,45.19501935080745,33.62520531636513,11.637133771255991,78.82022466717258,1.3440815877728298
2024,MUŞ,392301,12009,22879,-10870,34888,30.611698670153785,58.32001447867836,-27.329686022889554,88.93171314883215,0.5248918221950261
2024,NEVŞEHİR,317952,14417,13133,1284,27550,45.34332226247987,41.304976851851855,4.046516025337998,86.64829911433172,1.0977689789080942
2024,NİĞDE,372708,13271,18496,-5225,31767,35.60696309175011,49.62598066046342,-13.921435146761235,85.23294375221353,0.7175064878892734
2024,ORDU,770711,24324,29933,-5609,54257,31.560468191059943,38.83816372155062,-7.251309120502434,70.39863191261057,0.8126148398089066
2024,OSMANİYE,561061,19752,20460,-708,40212,35.2047281846359,36.466623058811784,-1.2610991868760186,71.67135124344769,0.9653958944281525
2024,RİZE,346977,13448,17592,-4144,31040,38.757612176023194,50.70076690962225,-11.872258622714863,89.45837908564545,0.7644383810823101
2024,SAKARYA,1110735,37116,30501,6615,67617,33.415711218247374,27.46019527610096,5.973302992746704,60.875906494348335,1.2168781351431102
2024,SAMSUN,1382376,46841,43246,3595,90087,33.884413502549236,31.283818584813393,2.6039808674407143,65.16823208736263,1.0831290755214356
2024,SİNOP,226957,10903,13075,-2172,23978,48.03993708059236,57.61003185625471,-9.52451949851563,105.64996893684707,0.8338814531548757
2024,SİVAS,637007,21808,35421,-13613,57229,34.23510259698873,55.6053544152576,-21.144322074638076,89.84045701224633,0.615679963863245
2024,SİİRT,336453,10193,21815,-11622,32008,30.295464745447358,64.83817947826294,-33.956244302643576,95.13364422371029,0.46724730689892274
2024,TEKİRDAĞ,1187162,53439,37996,15443,91435,45.01407558530344,32.00574142366417,13.093496450223645,77.0198170089676,1.4064375197389198
2024,TOKAT,612674,38697,32350,6347,71047,63.16083267773726,52.8013266435331,10.413445107920339,115.96215932127036,1.1961978361669243
2024,TRABZON,822270,26772,29887,-3115,56659,32.55864861906673,36.3469420020188,-3.7811313654861,68.90559062108554,0.8957740823769532
2024,TUNCELİ,86612,6739,8868,-2129,15607,77.80677042442156,102.38765990855771,-24.28244740608943,180.19443033297927,0.7599233198015336
2024,UŞAK,375310,11053,11886,-833,22939,29.450321067917187,31.669819615784284,-2.2170381913439696,61.12014068370147,0.9299175500588928
2024,VAN,1118087,31418,54023,-22605,85441,28.09978114404335,48.31734918660176,-20.015238321234612,76.41713033064511,0.5815671103048702
2024,YALOVA,307882,17812,13049,4763,30861,57.8533334199466,42.383120806023086,15.59080918034504,100.2364542259697,1.365008812935857
2024,YOZGAT,413161,16151,24594,-8443,40745,39.09129854947587,59.52643158478172,-20.228447527148358,98.61773013425758,0.6567048873709035
2024,ZONGULDAK,586802,18070,21563,-3493,39633,30.79403274017471,36.74663685536177,-5.934939941228293,67.54066959553649,0.8380095534016603
2024,ÇANAKKALE,568966,24714,21211,3503,45925,43.43669041735359,37.2799077625025,6.17579416605182,80.71659817985609,1.1651501579369195
2024,ÇANKIRI,199981,13129,18744,-5615,31873,65.65123686750242,93.72890424590337,-27.68894685842639,159.38014111340578,0.7004374733247972
2024,ÇORUM,521335,16415,23143,-6728,39558,31.486472229948113,44.39180181649036,-12.82258971334041,75.87827404643848,0.7092857451497213
2024,İSTANBUL,15701602,395485,369453,26032,764938,25.187557295109123,23.52963729433468,1.6592954903647785,48.71719458944381,1.070460924664301
2024,İZMİR,4493242,117889,102040,15849,219929,26.23695763548903,22.70966041891356,3.5335291202908157,48.94661805440259,1.1553214425715406
2024,ŞANLIURFA,2237745,41771,60925,-19154,102696,18.6665594158405,27.226069100813543,-8.523033192395216,45.89262851665404,0.685613459171112
2024,ŞIRNAK,570826,15266,23363,-8097,38629,26.743701232950144,40.92840900729819,-14.084813294032001,67.67211024024834,0.6534263579163635
2025,ADANA,2283609,49680,55959,-6279,105639,21.75503774945711,24.504632798346826,-2.7458201022106277,46.259670547803935,0.8877928483353884
2025,ADIYAMAN,617821,19965,19344,621,39309,32.31518514262221,31.310039639313004,1.0056509160572977,63.62522478193522,1.0321029776674937
2025,AFYONKARAHİSAR,751808,19864,21498,-1634,41362,26.42163956754916,28.595066825572488,-2.1710679289154626,55.016706393121645,0.9239929295748441
2025,AKSARAY,441136,12270,12941,-671,25211,27.81455152152624,29.335624387943852,-1.5199169142288913,57.15017590947009,0.9481492929449038
2025,AMASYA,342242,12458,13119,-661,25577,36.401143050823684,38.33252493849381,-1.9295185690620233,74.7336679893175,0.9496150621236374
2025,ANKARA,5910320,176833,145661,31172,322494,29.919361388215865,24.645196875972875,5.288109692481459,54.56455826418874,1.2140037484295727
2025,ANTALYA,2777677,96027,67649,28378,163676,34.57097423494525,24.354523582115558,10.268906541298533,58.9254978170608,1.4194888320596017
2025,ARDAHAN,90392,4914,5916,-1002,10830,54.36321798389238,65.44826975838569,-11.023951239369369,119.81148774227808,0.8306288032454361
2025,ARTVİN,167531,7329,8928,-1599,16257,43.74712739731751,53.29162960884851,-9.499169788006332,97.03875700616602,0.8209005376344086
2025,AYDIN,1172107,37711,32935,4776,70646,32.173683801905455,28.09897048648289,4.083031907663294,60.272654288388345,1.1450129042052528
2025,AĞRI,491489,14899,28346,-13447,43245,30.314004992990686,57.6737220975444,-26.990491005344104,87.98772709053509,0.5256120793057222
2025,BALIKESİR,1284517,44397,35209,9188,79606,34.56318600688041,27.410302860919707,7.178556835059609,61.973488867800114,1.2609560055667586
2025,BARTIN,206663,8227,8114,113,16341,39.80877080077227,39.261986906219306,0.5469334217461697,79.07075770699157,1.0139265467093912
2025,BATMAN,662626,21076,21176,-100,42252,31.806780899029015,31.957695592989108,-0.15090330719688053,63.76447649201812,0.9952776728371742
2025,BAYBURT,82836,5064,6388,-1324,11452,61.132840793857746,77.11622965860253,-15.856667225562289,138.24907045246027,0.7927363807138385
2025,BOLU,327173,13136,11695,1441,24831,40.15001237877209,35.745614705369945,4.414118439895544,75.89562708414203,1.1232150491663104
2025,BURDUR,277226,11184,12106,-922,23290,40.34253641433343,43.66834279613023,-3.320285069160602,84.01087921046367,0.92383941847018
2025,BURSA,3263011,75595,64880,10715,140475,23.167252577450704,19.883475722270013,3.2891773173543473,43.05072829972072,1.1651510480887792
2025,BİLECİK,228995,9632,9514,118,19146,42.06205375663224,41.5467586628529,0.5154278925114443,83.60881241948515,1.012402774858104
2025,BİNGÖL,282299,9123,11683,-2560,20806,32.31679885511461,41.38519796386101,-9.027466772927474,73.70199681897563,0.7808781990926988
2025,BİTLİS,360423,13861,17844,-3983,31705,38.457590109399234,49.50849418599812,-10.990178373105932,87.96608429539735,0.7767877157587985
2025,DENİZLİ,1060975,23327,23946,-619,47273,21.98638045194279,22.569806074601193,-0.5832554795627374,44.55618652654398,0.9741501712185752
2025,DÜZCE,415622,14112,12156,1956,26268,33.9539292915197,29.247729908426408,4.717299659466916,63.20165919994611,1.160908193484699
2025,DİYARBAKIR,1852356,43666,50322,-6656,93988,23.573222425926765,27.166484196342388,-3.5868175831660993,50.73970662226915,0.8677318071618775
2025,EDİRNE,422438,16145,15261,884,31406,38.21862616525976,36.1260113910207,2.0948065858444154,74.34463755628045,1.0579254308367734
2025,ELAZIĞ,605678,18481,19491,-1010,37972,30.512912801851808,32.180465527887755,-1.6661635182774839,62.693378329739566,0.9481812118413627
2025,ERZURUM,736877,20793,30906,-10113,51699,28.217735117258375,41.94187089568544,-13.630601664434886,70.15960601294381,0.6727819840807611
2025,ERZİNCAN,239625,11798,13352,-1554,25150,49.23526343244653,55.720396452790816,-6.464172511044001,104.95565988523735,0.8836129418813661
2025,ESKİŞEHİR,927956,34386,28330,6056,62716,37.05563625861571,30.529464759104957,6.547536673124827,67.58510101772067,1.213766325450053
2025,GAZİANTEP,2222415,54507,47385,7122,101892,24.526022367559616,21.32140036851803,3.2097650408724503,45.84742273607765,1.1503007280785058
2025,GÜMÜŞHANE,138807,9919,13163,-3244,23082,71.45893218641712,94.82951147996859,-23.100641605366413,166.2884436663857,0.7535516219706754
2025,GİRESUN,455074,16717,17047,-330,33764,36.73468490838852,37.459841696075806,-0.7248939568007134,74.19452660446433,0.9806417551475333
2025,HAKKARİ,279681,8952,12305,-3353,21257,32.00789470861446,43.99655321598536,-11.917222750415396,76.00444792459982,0.7275091426249493
2025,HATAY,1577531,51440,45076,6364,96516,32.60791705519575,28.573764952954967,4.042305740340928,61.18168200815071,1.1411837785074097
2025,ISPARTA,445303,16315,17554,-1239,33869,36.63797459258078,39.42034973939093,-2.7785097186170242,76.05832433197172,0.9294177965136151
2025,IĞDIR,205071,7876,10257,-2381,18133,38.4062105319621,50.016823441637285,-11.543598781158869,88.42303397359939,0.7678658477137564
2025,KAHRAMANMARAŞ,1146278,32151,28689,3462,60840,28.048169815699158,25.027960058554733,3.024777488386235,53.07612987425389,1.1206734288403222
2025,KARABÜK,249614,10263,11251,-988,21514,41.11548230467842,45.0735936285625,-3.950293473219569,86.18907593324093,0.9121855835036886
2025,KARAMAN,262355,9440,10933,-1493,20373,35.981780412037125,41.672542928474776,-5.674616070223849,77.65432334051191,0.8634409585658099
2025,KARS,268991,9727,14201,-4474,23928,36.16106115074482,52.79358788955764,-16.495347088058754,88.95464904030247,0.6849517639602845
2025,KASTAMONU,379934,14997,15731,-734,30728,39.472645248911654,41.40455973932315,-1.9300501444908111,80.8772049882348,0.9533405377916216
2025,KAYSERİ,1458991,34606,33645,961,68251,23.719131920621855,23.0604575353789,0.6588913826811669,46.77958945600076,1.02856293654332
2025,KIRIKKALE,282830,12287,12845,-558,25132,43.44305766714988,45.415974260156275,-1.9709723110180177,88.85903192730616,0.9565589723627871
2025,KIRKLARELİ,379595,14516,13501,1015,28017,38.240756595845575,35.56685414718318,2.677482111649685,73.80761074302876,1.0751796163247167
2025,KIRŞEHİR,242777,9729,10902,-1173,20631,40.07381259344996,44.90540701961059,-4.8199504034088925,84.97921961306055,0.8924050632911392
2025,KOCAELİ,2161171,76323,61245,15078,137568,35.315576601758956,28.338803361696044,7.001196118928396,63.654379963455,1.246191525838844
2025,KONYA,2343409,50469,51507,-1038,101976,21.536573427856595,21.97951787332045,-0.44284636729455856,43.51609130117705,0.9798473993826082
2025,KÜTAHYA,570478,16701,17157,-456,33858,29.275449710593573,30.074779395524455,-0.7990103485857867,59.35022910611803,0.973421926910299
2025,KİLİS,157363,7501,8859,-1358,16360,47.66685942693009,56.29658814333738,-8.592652586021437,103.96344757026748,0.8467095608985212
2025,MALATYA,755854,31495,28410,3085,59905,41.668099924059405,37.586623871805934,4.089822308157837,79.25472379586535,1.1085885251671947
2025,MANİSA,1477756,33408,35673,-2265,69081,22.607250452713437,24.13997980722122,-1.5315556243760093,46.74723025993466,0.936506601631486
2025,MARDİN,903576,28043,31842,-3799,59885,31.0355742073716,35.23997981354086,-4.195585634288283,66.27555402091247,0.8806921675774135
2025,MERSİN,1956428,57089,52054,5035,109143,29.180220278998256,26.606652532063535,2.576883639245503,55.78687281106179,1.0967264763514812
2025,MUĞLA,1099547,47400,35426,11974,82826,43.10866202172349,32.21872280129908,10.94955923771901,75.32738482302257,1.338000338734263
2025,MUŞ,389127,12061,18995,-6934,31056,30.995022190698666,48.814397356133085,-17.662012155050764,79.80941954683175,0.6349565675177679
2025,NEVŞEHİR,320150,13090,12037,1053,25127,40.88708417929096,37.59800093706075,3.294501186552303,78.48508511635171,1.087480269170059
